A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,LABEL
4091842,2777038,0,0,317531,232000,0,0,0,170277,-109267,61010,0
4206552,2825459,0,0,334466,232000,0,0,0,172596,-87248,85348,0
4696142,3054630,0,0,343751,232000,0,0,0,172467,-89203,83264,0
4625777,2950529,0,0,333968,232000,0,0,0,172817,-81138,91679,0
4724704,3082942,0,0,346875,232000,0,0,0,171733,-77680,94053,0
4868785,3236135,0,0,369075,232000,0,0,0,188167,-67848,120319,0
5047192,3398719,0,0,381146,232000,0,0,0,159286,-65658,93628,0
5215459,3601307,0,0,388279,232000,0,0,0,153942,-67680,86262,0
5196847,3613143,0,0,400665,348000,0,0,0,159052,-65505,93547,0
5246847,3708063,0,0,405940,348000,0,0,0,166610,-63796,102814,0
5482217,3809258,0,0,424975,348000,0,0,0,162618,-63253,99365,0
5494550,3681162,0,0,364551,348000,0,0,0,172928,-66944,105984,0
5531142,3811259,0,0,380893,348000,0,0,0,170094,-71541,98553,0
5534273,3819219,0,0,433857,348000,0,0,0,176246,-82315,93931,0
5848287,3772896,0,0,450512,348000,0,0,0,159658,-55895,103763,0
6162811,4036577,0,0,491540,348000,0,0,0,151585,-57817,93768,0
6638081,4292186,0,0,497842,348000,0,0,0,149102,-28617,120485,0
6827916,4601458,0,0,487808,348000,78000,0,0,173703,-37359,136344,0
988102,156088,498052,654140,333962,311068,14573,22528,0,151999,-105097,46902,0
1013165,170818,494131,664949,348216,319240,6401,21192,0,158123,-103966,54157,0
1009444,171430,494012,665442,344002,319240,6401,21075,0,154348,-104334,50014,0
1050071,196690,499182,695872,354199,319239,34960,20966,0,187514,-123416,64098,0
1046866,190129,499010,689139,357727,319239,19191,22062,0,175057,-118844,56213,0
1070178,192138,498441,690579,379599,329371,9060,21243,0,189588,-122632,66956,0
1094920,395312,345018,740330,354590,329371,9060,20250,0,182320,-130837,51483,0
1102610,423004,313637,736641,365969,329370,36599,20547,0,210998,-138459,72539,0
1082322,382213,344557,726770,355552,329370,36599,20047,0,173011,-113749,59262,0
1408436,459876,594361,1054237,354199,345762,12513,0,0,191885,-130198,61687,0
1120596,184882,578685,763567,357029,345762,12513,0,0,173597,-120488,53109,0
1099969,208887,543549,752436,347533,345762,37218,0,0,189479,-127428,62051,0
1130399,221986,541368,763354,367045,345762,37218,0,0,189025,-140446,48579,0
1132501,224108,539772,763880,368621,357135,25845,0,0,208672,-159253,49419,0
1154030,287586,507834,795420,358610,357135,14791,0,0,203672,-140361,63311,0
1381279,407989,587417,995406,385873,357135,89848,0,0,310671,-173868,136803,0
1461173,491853,607051,1098904,362269,357135,70247,0,0,228605,-164530,64075,0
1511439,475124,688763,1163887,347552,382899,24284,0,0,220594,-175883,44711,0
1487146,368766,810170,1178936,308210,382899,24284,0,0,214329,-147806,66523,0
1492951,357318,810200,1167518,325433,382898,3330,0,0,319935,-255619,64316,0
1538623,382398,761027,1143425,395198,382898,3330,0,0,249821,-178323,71498,0
1574491,480104,689506,1169610,404881,382898,3330,0,0,252771,-185242,67529,0
1536101,492513,697766,1190279,345822,382898,3330,0,0,248598,-193534,55064,0
1503667,409108,781213,1190321,313346,382898,36092,0,0,298245,-225845,72400,0
1554633,450953,771495,1222448,332185,382898,36092,0,0,277779,-212221,65558,0
1535577,628109,564249,1192358,343219,400473,8251,0,0,269135,-204664,64471,0
1576120,665248,584717,1249965,326155,400473,8251,0,0,306990,-261245,45745,0
1782228,754182,646164,1400346,381882,400473,107273,0,0,308000,-229635,78365,0
2059225,755382,914765,1670147,389078,400473,86499,0,0,328115,-259097,69018,0
1865355,664086,876896,1540982,324373,417225,15201,0,0,328651,-269317,59334,0
1878105,562001,981652,1543653,334452,417225,15578,0,0,322116,-270048,52068,0
1843730,447788,1049591,1497379,346351,417225,56862,0,0,313567,-242304,71263,0
2049505,510570,1177579,1688149,361356,417225,31521,0,0,371418,-296382,75036,0
1911886,305219,1241292,1546511,365375,417602,31176,0,0,364443,-280013,84430,0
1940021,277466,1291476,1568942,371079,417602,31220,0,0,324924,-249043,75881,0
1975317,331808,1288137,1619945,355372,417604,95063,0,0,347414,-276454,70960,0
1940273,514213,1082884,1597097,343176,417604,65507,0,0,332860,-245584,87276,0
2275662,517593,1388988,1906581,369081,417604,65552,0,0,289101,-242794,46307,0
2318184,527072,1369643,1896715,421469,417604,65597,0,0,321714,-238142,83572,0
2424403,624172,1314593,1938765,485638,417604,198528,0,0,459849,-355624,104225,0
490044,301428,19,301447,188597,302781,186971,0,0,0,0,0,0
509927,318745,2806,321551,188376,302781,187347,0,0,0,0,0,0
1301900,348112,0,348112,953788,956143,157190,0,0,0,0,0,0
1352049,360413,0,360413,991636,955277,157559,0,0,0,0,0,0
1516566,346267,499,346766,1169800,955277,214523,0,0,0,0,0,0
1549625,367337,499,367836,1181789,955277,226512,0,0,0,0,0,0
2350695,398119,0,398119,1952576,1821807,183749,0,0,0,0,0,0
2339824,417740,1137,418877,1920947,1817078,190095,0,0,0,0,0,0
2869710,919406,0,919406,1950304,1815485,209969,0,0,0,0,0,0
239710,19861,39414,59275,180435,15124,204447,0,0,0,0,0,0
5,0,0,0,5,5,0,0,0,0,0,0,0
1213082,0,0,0,1213082,1191378,0,0,0,0,0,0,0
1220464,106,327,433,1220031,1191378,0,0,0,0,0,0,0
1267652,11877,38333,50210,1217442,1191378,0,0,0,0,0,0,0
1889174,295240,369645,664885,1224289,1191378,30653,2391,0,0,0,0,0
1910445,310384,382001,692385,1218060,1191378,23362,2391,0,349265,-240172,109093,0
2673034,416573,932968,1349541,1323493,1191378,23362,2391,0,375690,-265866,109824,0
2666692,429663,910450,1340113,1326579,1191378,23362,4778,0,383414,-268934,114480,0
2503316,403208,881705,1284913,1218403,1191378,20621,5157,0,424894,-288169,136725,0
2515569,426330,857099,1283429,1232140,1191378,20621,5459,0,427597,-286022,141575,0
2475695,375615,854180,1229795,1245900,1191378,20621,5456,0,447319,-297316,150003,0
2540111,439923,837987,1277910,1262201,1191378,22852,5456,0,496040,-323433,172607,0
2562606,466253,827539,1293792,1268814,1191378,71032,5456,0,518712,-317441,201271,0
2850035,462769,867952,1330721,1519314,1347636,71032,6696,0,487394,-303886,183508,0
2929320,669441,717655,1387096,1542224,1347636,71032,7191,0,587052,-372833,214219,0
3181203,800815,780610,1581425,1599778,1347636,71032,7641,0,906701,-579628,327073,0
3366635,865703,894326,1760029,1606606,1347636,258970,8851,0,897327,-599913,297414,0
3325538,821997,909985,1731982,1593556,1347636,258970,8379,0,569944,-390424,179520,0
1000,0,0,0,1000,1000,0,0,0,0,0,0,0
1000,0,5252,5252,-4252,1000,0,0,0,0,0,0,0
1000,0,12276,12276,-11276,1000,0,0,0,0,0,0,0
13,11,41,52,-39,1,0,0,0,0,0,0,0
1395,1102,63,1165,230,1,229,0,0,1464,-1431,33,0
347,128,20,148,199,1,236,0,0,0,0,0,0
61014,60881,7,60888,126,1,236,0,0,15,0,15,0
211,113,44,157,54,1,236,5,0,106,0,106,0
40563,40064,5,40069,494,1,236,4,0,1491,-659,832,0
38157,37559,5,37564,593,1,238,12,0,376,-137,239,0
45690,42820,9,42829,2861,1,255,20,0,4078,-1391,2687,0
40577,37551,0,37551,3026,1,255,27,0,847,-366,481,0
13466,11638,0,11638,1828,1,1827,22,0,1324,-565,759,0
18545,15994,0,15994,2551,1,1827,30,0,3185,-1965,1220,0
26018,23144,0,23144,2874,1358,122,39,0,1760,-400,1360,0
25763,23162,2,23164,2599,1358,123,47,0,151,-137,14,0
27783,25776,2,25778,2005,1358,647,24,0,147,-19,128,0
28377,26323,1,26324,2053,1358,647,21,0,243,-53,190,0
64032,61312,0,61312,2720,1358,297,10,0,3355,-2138,1217,0
31808,28926,1,28927,2881,1358,297,14,0,750,-279,471,0
26043,23698,3,23701,2342,1358,984,1,0,617,-398,219,0
39479,36907,4,36911,2568,1358,984,7,0,705,-111,594,0
27624,25676,1,25677,1947,1358,526,11,0,641,-111,530,0
22273,20643,4,20647,1626,1358,526,15,0,440,-72,368,0
20089,19026,0,19026,1063,1358,526,6,0,-230,-15,-245,0
25914,24947,0,24947,967,1358,526,13,0,297,-72,225,0
22354,21274,0,21274,1080,1358,526,20,0,0,0,0,0
21310,20283,0,20283,1027,1358,526,21,0,0,0,0,0
43951,42991,3,42994,957,1358,203,17,0,1585,-257,1328,0
39623,38641,3,38644,979,1358,203,10,0,658,-133,525,0
52541,50625,3,50628,1913,1358,203,13,0,0,0,0,0
29965,27846,5,27851,2114,1358,203,6,0,0,0,0,0
24362,22627,15,22642,1720,1358,362,5,0,4726,-1351,3375,0
22163,20769,0,20769,1394,1358,354,0,0,250,-84,166,0
21685,19941,0,19941,1744,1358,812,0,0,292,-66,226,0
23818,22052,3,22055,1763,1358,812,0,0,354,-22,332,0
23932,21782,3,21785,2147,1358,789,20520,0,864,-36,828,0
500,0,0,0,500,500,0,0,0,0,0,0,0
247401,7750,0,7750,239651,30500,270000,0,0,0,0,0,0
126506,12408,0,12408,114098,30500,270000,0,0,0,0,0,0
114236,412,0,412,113824,30500,270000,0,0,0,0,0,0
73699,3273,0,3273,70426,30500,270000,0,0,0,0,0,0
40791,6523,0,6523,34268,30500,270000,0,0,0,0,0,0
26056,3125,0,3125,22931,30500,270000,0,0,0,0,0,0
337257429,147926,0,147926,337109503,33845500,304605000,144801,0,0,0,0,0
337066781,3184,0,3184,337063597,33845500,304605000,59,0,0,0,0,0
338776927,6262,0,6262,338770665,33845500,304605000,12,0,0,0,0,0
338799059,9388,0,9388,338789671,33845500,304605000,13,0,0,0,0,0
341774,798,0,798,340976,46448,294528,0,0,0,0,0,0
329150,792,0,792,328358,46448,294528,0,0,0,0,0,0
320853,789,0,789,320064,46448,294528,0,0,0,0,0,0
304622,5,0,5,304617,46448,294528,0,0,0,0,0,0
304973,88,0,88,304885,46448,292003,0,0,0,0,0,0
286153,80,0,80,286073,46448,292003,0,0,0,0,0,0
270462,47,0,47,270415,46448,292003,0,0,0,0,0,0
244069,52,0,52,244017,46448,292003,0,0,0,0,0,0
171232,52,0,52,171180,48588,503861,0,0,0,0,0,0
1141,62,0,62,1079,48588,503861,0,0,0,0,0,0
50,0,0,0,50,50,0,0,0,0,0,0,0
1541671,5051,0,5051,1536620,1629801,0,0,0,0,0,0,0
1542014,13806,550,14356,1527658,1629801,-101364,0,0,0,0,0,0
197872,17061,18301,35362,162510,1,170705,1447,0,53742,-45197,8545,0
193957,14433,17313,31746,162211,162343,0,1939,0,14169,-11463,2706,0
190952,14243,18905,33148,157804,162343,0,1986,0,12437,-13167,-730,0
179340,16146,6663,22809,156531,162343,0,2121,0,27638,-21225,6413,0
239202,50930,29250,80180,159022,162343,0,2575,0,46791,-34840,11951,0
15444962,2263441,13158847,15422288,22674,18895,3779,0,0,2146279,-101862,2044417,0
16716321,1146532,15440521,16587053,129268,18895,3779,0,0,592352,-25426,566926,0
17440922,1102742,15931079,17033821,407101,18895,3779,0,0,1172389,-415386,757003,0
20302290,3491200,17428135,20919335,-617045,18895,3779,0,0,1252597,-441579,811018,0
21814589,4979987,16811928,21791915,22674,18895,3779,0,0,2095959,220053,2316012,0
21162123,2203956,18939770,21143726,18397,18895,3779,0,0,1071807,-49022,1022785,0
23802593,2917532,20866663,23784195,18398,18895,3779,0,0,1496479,-393907,1102572,0
25246688,3858723,21365290,25224013,22675,18895,3779,0,0,1335718,-311430,1024288,0
23568480,4541763,19004043,23545806,22674,18895,3779,0,0,1661872,-721761,940111,0
24718269,5076042,19175171,24251213,467056,18895,448161,0,0,1456442,-382036,1074406,0
15702480,2361055,12508376,14869431,833049,18895,814154,0,0,1243781,-310849,932932,0
15632186,3827981,11141374,14969355,662831,18895,643936,0,0,464080,-119290,344790,0
10736504,3242302,5506243,8748545,1987959,5000,1982959,0,0,308919,-17413,291506,0
5286081,1678173,4525201,6203374,-917293,18895,3779,0,0,316977,-18022,298955,0
3173411,608989,3755694,4364683,-1191272,18895,3779,0,0,282920,-125176,157744,0
3604016,589191,4562503,5151694,-1547678,18895,3779,0,0,189264,-96433,92831,0
5252292,2458836,4489295,6948131,-1695839,18895,3779,0,0,368099,-315262,52837,0
216856,13074,44126,57200,159656,154686,0,27297,0,0,0,0,0
1410272,789579,80373,869952,540320,1506,736997,3932,0,1351730,-508033,843697,0
1325450,279096,526030,805126,520324,1506,736997,4279,0,389927,-150129,239798,0
1324594,299258,498116,797374,527220,1506,736997,3779,0,428396,-162179,266217,0
1465795,306017,484873,790890,674905,1506,889586,3946,0,442981,-169979,273002,0
2406242,468770,320278,789048,1617194,895836,915722,6221,0,522534,-205584,316950,0
2340898,514763,200965,715728,1625170,895836,914888,7080,0,482529,-185235,297294,0
2344264,506557,205385,711942,1632322,895836,719104,8153,0,467281,-180706,286575,0
2411620,551792,196915,748707,1662913,898233,720122,9018,0,538970,-201287,337683,0
2500794,598474,185360,783834,1716960,898233,818729,9539,0,697464,-264803,432661,0
3020822,462764,795150,1257914,1762908,940297,819390,10981,0,665325,-253837,411488,0
2896652,450928,680815,1131743,1764909,943346,820051,12775,0,675911,-247705,428206,0
2934264,462673,716472,1179145,1755119,950768,796842,13332,0,723317,-276488,446829,0
3527999,671506,1069864,1741370,1786629,950768,835844,16275,0,803437,-304110,499327,0
3429357,635678,1058417,1694095,1735262,950768,839280,18383,0,649078,-265419,383659,0
3537229,714738,1271541,1986279,1550950,950768,841317,22718,0,292764,-133187,159577,0
3490018,775864,1266080,2041944,1448074,950768,843500,22425,0,522286,-202682,319604,0
3932729,564505,1529765,2094270,1838459,1461068,688057,23163,0,773999,-312669,461330,0
136784,120589,11635,132224,4560,999,3561,341,0,0,0,0,0
139621,119464,12886,132350,7271,1000,0,43,0,0,0,0,0
143340,119391,12654,132045,11295,1000,0,91,0,0,0,0,0
136426,28140,98022,126162,10264,1000,0,187,0,0,0,0,0
143776,34884,97374,132258,11518,1000,10518,257,0,0,0,0,0
168128,59172,96374,155546,12582,1000,11582,267,0,0,0,0,0
78070,38405,29639,68044,10026,1000,9026,343,0,0,0,0,0
77921,41683,29476,71159,6762,1000,5762,599,0,0,0,0,0
77275,42063,29978,72041,5234,1000,4234,1021,0,0,0,0,0
86761,47140,30432,77572,9189,1000,8189,1199,0,0,0,0,0
89011,46202,30896,77098,11913,1000,10913,1585,0,0,0,0,0
96777,56845,26102,82947,13830,1000,12830,2141,0,0,0,0,0
114312,64060,31094,95154,19158,1000,18158,2524,0,0,0,0,0
131883,75632,30659,106291,25592,1000,24592,3001,0,0,0,0,0
138618,78951,31597,110548,28070,1000,27070,3489,0,0,0,0,0
145638,88593,21499,110092,35546,1000,34546,4437,0,0,0,0,0
167364,98875,24236,123111,44253,1000,43253,3757,0,0,0,0,0
186175,106548,29363,135911,50264,1000,49264,4641,0,0,0,0,0
193173,111900,25612,137512,55661,1000,54661,4894,0,0,0,0,0
208836,112174,34222,146396,62440,1000,61051,3682,0,0,0,0,0
212755,123069,45000,168069,44686,1000,43638,7492,0,0,0,0,0
48419,3502,1566,5068,43351,57055,276,0,0,0,0,0,0
48340,3454,1844,5298,43042,57055,321,0,0,0,0,0,0
46938,3514,1875,5389,41549,57055,343,0,0,0,0,0,0
23922,3582,1964,5546,18376,57055,368,0,0,0,0,0,0
23747,3582,1998,5580,18167,57055,393,0,0,0,0,0,0
100,0,0,0,100,100,0,0,0,0,0,0,0
52263,0,0,0,52263,100,52163,0,0,0,0,0,0
4227633,4053319,0,4053319,174314,30000,144314,0,0,0,0,0,0
3766988,1876439,2258736,4135175,-368187,30000,0,0,0,0,0,0,0
1897962,683881,957148,1641029,256933,722964,40689,9490,0,795737,-278867,516870,0
642887,97950,72306,170256,472631,220000,245816,36017,0,185377,-157554,27823,0
641791,94889,67410,162299,479492,320000,145816,21534,0,183253,-153925,29328,0
634352,83628,72330,155958,478394,320000,145816,20192,0,194667,-182272,12395,0
653537,92971,83862,176833,476704,320000,156525,20235,0,213396,-193372,20024,0
670268,98756,94287,193043,477225,320000,156525,20259,0,215606,-193693,21913,0
652204,83369,93965,177334,474870,320000,156525,19961,0,206220,-184670,21550,0
685454,110120,103898,214018,471436,320000,156525,20465,0,235825,-214366,21459,0
678008,101612,100244,201856,476152,320000,156950,20472,0,242158,-210930,31228,0
690139,114563,97938,212501,477638,320000,156950,28728,0,226046,-200041,26005,0
698582,108489,93437,201926,496656,321000,155950,24479,0,250058,-222992,27066,0
706644,105029,92089,197118,509526,321000,155950,24579,0,261541,-225323,36218,0
729908,132138,93690,225828,504080,321000,183911,19968,0,266435,-250835,15600,0
696834,103538,88823,192361,504473,321000,183911,19430,0,240950,-224350,16600,0
694570,114376,85985,200361,494209,321000,177393,17318,0,221593,-216883,4710,0
686638,118364,82595,200959,485679,321000,177393,16195,0,233595,-225914,7681,0
703422,155228,83078,238306,465116,321000,145051,30885,0,238842,-222112,16730,0
704602,162357,81036,243393,461209,321000,145051,28363,0,209171,-198491,10680,0
698526,158742,87010,245752,452774,322000,144051,27521,0,197622,-187944,9678,0
785826,219268,101008,320276,465550,322000,144051,27765,0,258510,-234252,24258,0
762621,207042,100514,307556,455065,322000,133065,28648,0,228986,-212451,16535,0
710438,173256,98183,271439,438999,322000,133065,38118,0,205714,-196622,9092,0
703918,159294,117554,276848,427070,322000,133065,31296,0,186231,-178660,7571,0
706724,112489,179489,291978,414746,322000,133065,30349,0,193154,-182946,10208,0
434325,140942,182000,322942,111383,322000,8326,52980,0,185686,-172575,13111,0
428642,144016,174389,318405,110237,322000,8326,51439,0,225473,-200658,24815,0
424069,138552,165951,304503,119566,103057,8326,47687,0,222778,-188057,34721,0
456190,184534,136945,321479,134711,103057,8326,44930,0,270505,-225024,45481,0
457829,176444,130107,306551,151278,103057,48221,28738,0,259785,-211447,48338,0
460391,191745,103387,295132,165259,103057,48221,24151,0,256609,-215203,41406,0
668745,186963,289610,476573,192172,103057,48221,24780,0,274300,-220984,53316,0
570059,182059,196236,378295,191764,103057,48221,39350,0,337410,-278469,58941,0
555025,191107,178125,369232,185793,103057,82736,19950,0,279622,-253555,26067,0
564943,177754,171933,349687,215256,103057,82736,21912,0,264096,-230768,33328,0
544370,161233,155275,316508,227862,103057,82736,19025,0,279016,-236421,42595,0
525093,141502,150088,291590,233503,103057,82736,18461,0,253279,-225644,27635,0
516201,151319,131755,283074,233127,103057,130070,17245,0,210049,-191562,18487,0
563726,171537,165862,337399,226327,103057,128037,17498,0,229395,-207433,21962,0
26619484,5003227,14501159,19504386,7115098,7112698,2400,0,0,11641763,-151023,11490740,0
29892792,5039528,17452560,22492088,7400704,7112698,2400,0,0,3678182,-49460,3628722,0
33125448,5038567,20399992,25438559,7686889,7112698,2400,0,0,3734080,-56194,3677886,0
35773205,5025080,22816916,27841996,7931209,7112698,2400,0,0,10840140,-8474518,2365622,0
37801248,5779058,24856154,30635212,7166036,7112698,2400,0,0,-4657807,-1983508,-6641315,0
43469,7417,25184,32601,10868,7113,2,0,0,2791,-1004,1787,0
45641,9351,25474,34825,10816,7113,53,0,0,3232,-3086,146,0
48711,10003,25741,35744,12967,7113,53,0,0,3421,-1692,1729,0
45336,9690,23607,33297,12039,8613,3426,0,0,3268,-1187,2081,0
47592,9864,23590,33454,14138,8613,3426,0,0,3794,-1281,2513,0
46426,7123,24247,31370,15056,8613,3426,0,0,0,0,0,0
37812,12236,2682,14918,22894,10000,24532,0,0,81504,-72894,8610,0
41197,10246,1864,12110,29087,10000,24532,0,0,31648,-22501,9147,0
51915,12773,3556,16329,35586,10000,24532,0,0,24791,-15492,9299,0
64070,17747,6004,23751,40319,10000,24532,0,0,25644,-20835,4809,0
374804,19134,538,19672,355132,344678,10454,0,0,43307,-37874,5433,0
8140,13266,45,13311,-5171,34681,0,45,0,41806,-3425,38381,0
943573,164198,89407,253605,689968,900000,108175,0,0,0,0,0,0
1003243,86028,84171,170199,833044,977662,108175,0,0,0,0,0,0
1020351,110560,78929,189489,830862,977662,108175,0,0,0,0,0,0
1014030,127965,73825,201790,812240,977662,108175,0,0,0,0,0,0
1027520,177080,140719,317799,709721,977662,108175,0,0,-68,0,-68,0
1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,51,51,-50,1,0,0,0,0,0,0,0
16,7,66,73,-57,1,0,0,0,0,0,0,0
6,7,81,88,-82,1,0,0,0,0,0,0,0
6,20,35,55,-49,82,0,0,0,0,0,0,0
4,22,58,80,-76,82,0,0,0,0,0,0,0
482776,825,58,883,481893,451853,0,0,0,0,0,0,0
473984,66,0,66,473918,451853,0,0,0,0,0,0,0
477196,31,0,31,477165,451853,0,0,0,0,0,0,0
481067,40,0,40,481027,451853,0,0,0,0,0,0,0
470788,33,0,33,470755,451853,0,0,0,0,0,0,0
470766,31,0,31,470735,451853,0,0,0,0,0,0,0
470750,42,0,42,470708,451853,0,0,0,0,0,0,0
470686,30,0,30,470656,451853,0,0,0,0,0,0,0
470625,30,0,30,470595,451853,0,0,0,0,0,0,0
470399,30,0,30,470369,451853,0,0,0,0,0,0,0
527300,100,0,100,527200,451969,1043,0,0,0,0,0,0
527176,11,0,11,527165,451969,1043,0,0,0,0,0,0
527116,1,0,1,527115,451969,1043,0,0,0,0,0,0
527067,0,0,0,527067,451969,1043,0,0,0,0,0,0
527012,15,0,15,526997,451969,1043,0,0,0,0,0,0
526957,100,0,100,526857,451969,1043,0,0,0,0,0,0
526782,24,0,24,526758,451969,1043,0,0,0,0,0,0
526685,6,0,6,526679,451969,1043,0,0,0,0,0,0
526593,22,0,22,526571,451969,1043,0,0,0,0,0,0
536693,1,0,1,536692,451969,26589,0,0,0,0,0,0
540173,67,0,67,540106,451969,57230,0,0,0,0,0,0
536532,54,190,244,536288,451969,57239,0,0,0,0,0,0
535652,51,660,711,534941,451969,57248,0,0,0,0,0,0
549409,51,885,936,548473,451969,65597,0,0,0,0,0,0
594049,30,0,30,594019,451969,109936,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,51,51,-50,1,0,0,0,0,0,0,0
16,7,66,73,-57,1,0,0,0,0,0,0,0
6,7,81,88,-82,1,0,0,0,0,0,0,0
6,21,35,56,-50,82,0,0,0,0,0,0,0
5,23,56,79,-74,82,0,0,0,0,0,0,0
4,36,66,102,-98,82,0,0,0,0,0,0,0
7,40,86,126,-119,82,0,0,0,0,0,0,0
20,20,136,156,-136,82,0,0,0,0,0,0,0
70256,20,0,20,70236,71255,0,0,0,0,0,0,0
69952,20,0,20,69932,71255,-956,0,0,0,0,0,0
69755,20,0,20,69735,71255,-956,0,0,0,0,0,0
70511,17,0,17,70494,71255,-956,0,0,0,0,0,0
78360,13,0,13,78347,71255,5895,0,0,0,0,0,0
81283,1050,0,1050,80233,71255,8978,0,0,0,0,0,0
80525,1051,0,1051,79474,71255,8591,0,0,0,0,0,0
77154,3,0,3,77151,71255,9224,0,0,0,0,0,0
75839,23,0,23,75816,71255,7945,0,0,0,0,0,0
77814,5,0,5,77809,71255,7411,0,0,0,0,0,0
76580,3,0,3,76577,71255,7102,0,0,0,0,0,0
72702,5,0,5,72697,71255,6793,0,0,0,0,0,0
70391,4,18,22,70369,71255,6484,0,0,0,0,0,0
69596,26,0,26,69570,71255,3974,0,0,0,0,0,0
66053,11,0,11,66042,71255,3664,0,0,0,0,0,0
63497,14,0,14,63483,71255,3355,0,0,0,0,0,0
62932,3,0,3,62929,71255,3047,0,0,0,0,0,0
62582,6,36,42,62540,71255,2737,0,0,0,0,0,0
62019,12,60,72,61947,71255,2634,0,0,0,0,0,0
62019,3,138,141,61878,71255,2634,0,0,0,0,0,0
542784,9083,273179,282262,260522,261369,0,30755,0,13913,-6987,6926,0
540994,9193,272176,281369,259625,261369,0,30755,0,13536,-6887,6649,0
541455,12835,270641,283476,257979,261369,0,30755,0,14235,-7757,6478,0
538964,14624,269110,283734,255230,261369,0,30755,0,16715,-8479,8236,0
579379,66211,321575,387786,191593,211369,0,28296,0,15863,-8838,7025,0
531402,17019,325451,342470,188932,211369,0,28296,0,17347,-5886,11461,0
536258,21669,327903,349572,186686,211369,0,28296,0,24276,-10888,13388,0
541722,25052,325797,350849,190873,211369,0,28296,0,23353,-8766,14587,0
578452,27422,359681,387103,191349,211369,0,61554,0,25215,-11886,13329,0
584480,30708,368186,398894,185586,211369,0,63690,0,24666,-10550,14116,0
